station_european_code	component_code	component_name	component_caption	measurement_unit	measurement_european_group_code	statistics_period	statistics_year	statistics_average_group	statistic_shortname	statistic_name	statistic_value	statistics_percentage_valid	statistics_number_valid	statistics_calculated
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	P50	50 percentile	33.917	93.973	343	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	Mean	annual mean	38.625	93.973	343	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	P95	95 percentile	79.333	93.973	343	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	P98	98 percentile	84.542	93.973	343	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	day	Max	maximum	93.917	93.973	343	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	P50	50 percentile	55.500	93.151	340	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	Mean	annual mean	59.085	93.151	340	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	P95	95 percentile	105.500	93.151	340	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	P98	98 percentile	111.125	93.151	340	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	Max	maximum	125.875	93.151	340	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	Max26	26th highest value	103.625	93.151	340	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	Days(c > 120)	days with c > 120 ug/m3	3.000	93.151	340	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	3125.000	93.151	340	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	P50	50 percentile	32.000	94.281	8259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	Mean	annual mean	38.495	94.281	8259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	P95	95 percentile	98.000	94.281	8259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	P98	98 percentile	107.000	94.281	8259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	Max	maximum	148.000	94.281	8259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2002	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	12720.000	84.692	935	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	Mean	annual mean	40.135	91.233	333	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	P50	50 percentile	41.917	91.233	333	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	P95	95 percentile	77.958	91.233	333	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	P98	98 percentile	81.708	91.233	333	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	day	Max	maximum	91.750	91.233	333	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	Mean	annual mean	62.851	90.411	330	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	P50	50 percentile	66.000	90.411	330	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	P95	95 percentile	115.125	90.411	330	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	P98	98 percentile	122.000	90.411	330	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	Max	maximum	145.500	90.411	330	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	Max26	26th highest value	109.125	90.411	330	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	Days(c > 120)	days with c > 120 ug/m3	11.000	90.411	330	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	3849.000	90.411	330	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	P50	50 percentile	34.000	91.815	8043	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	Mean	annual mean	40.185	91.815	8043	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	P95	95 percentile	101.000	91.815	8043	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	P98	98 percentile	115.000	91.815	8043	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	Max	maximum	200.000	91.815	8043	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2003	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	12696.000	75.906	838	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	Mean	annual mean	45.901	71.038	260	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	P50	50 percentile	49.667	71.038	260	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	P95	95 percentile	79.250	71.038	260	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	P98	98 percentile	83.375	71.038	260	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	day	Max	maximum	97.042	71.038	260	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	Mean	annual mean	70.893	70.765	259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	P50	50 percentile	78.500	70.765	259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	P95	95 percentile	107.125	70.765	259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	P98	98 percentile	118.750	70.765	259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	Max	maximum	128.750	70.765	259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	Max26	26th highest value	103.750	70.765	259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	Days(c > 120)	days with c > 120 ug/m3	3.000	70.765	259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	4574.000	70.765	259	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	P50	50 percentile	44.000	70.822	6221	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	Mean	annual mean	45.836	70.822	6221	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	P95	95 percentile	100.000	70.822	6221	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	P98	98 percentile	110.000	70.822	6221	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	Max	maximum	150.000	70.822	6221	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2004	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	9678.000	98.913	1092	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	P50	50 percentile	13.833	79.452	290	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	Mean	annual mean	16.277	79.452	290	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	P95	95 percentile	35.417	79.452	290	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	P98	98 percentile	42.833	79.452	290	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	day	Max	maximum	84.917	79.452	290	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	P50	50 percentile	26.375	78.904	288	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	Mean	annual mean	28.541	78.904	288	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	P95	95 percentile	61.000	78.904	288	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	P98	98 percentile	68.500	78.904	288	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	Max	maximum	106.750	78.904	288	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	Max26	26th highest value	53.250	78.904	288	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	Days(c > 120)	days with c > 120 ug/m3	0.000	78.904	288	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	94.000	78.904	288	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	P50	50 percentile	11.000	79.989	7007	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	Mean	annual mean	16.332	79.989	7007	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	P95	95 percentile	51.000	79.989	7007	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	P98	98 percentile	63.000	79.989	7007	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	Max	maximum	124.000	79.989	7007	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2007	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	0.000	60.688	670	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P50	50 percentile	45.500	97.814	358	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	Mean	annual mean	47.385	97.814	358	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P95	95 percentile	89.917	97.814	358	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P98	98 percentile	97.125	97.814	358	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	Max	maximum	115.333	97.814	358	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Mean	annual mean	72.709	97.541	357	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P50	50 percentile	75.375	97.541	357	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P95	95 percentile	126.000	97.541	357	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P98	98 percentile	137.000	97.541	357	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Max	maximum	154.875	97.541	357	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Max26	26th highest value	122.500	97.541	357	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Days(c > 120)	days with c > 120 ug/m3	29.000	97.541	357	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	6192.000	97.541	357	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	43.000	98.144	8621	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	47.515	98.144	8621	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	114.000	98.144	8621	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	126.000	98.144	8621	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	Max	maximum	232.000	98.144	8621	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	18919.000	93.750	1035	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P50	50 percentile	18.917	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	Mean	annual mean	32.998	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P95	95 percentile	90.250	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	P98	98 percentile	100.292	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	day	Max	maximum	126.958	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	P50	50 percentile	31.500	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Mean	annual mean	49.103	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	P95	95 percentile	122.750	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	P98	98 percentile	128.500	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Max	maximum	157.375	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Max26	26th highest value	113.500	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	Days(c > 120)	days with c > 120 ug/m3	13.000	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	4246.000	52.329	191	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	16.000	52.877	4632	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	33.133	52.877	4632	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	113.000	52.877	4632	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	128.000	52.877	4632	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	Max	maximum	177.000	52.877	4632	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2009	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	30221.000	35.598	393	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P50	50 percentile	44.542	76.712	280	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	Mean	annual mean	47.735	76.712	280	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P95	95 percentile	91.792	76.712	280	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P98	98 percentile	105.083	76.712	280	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	Max	maximum	122.083	76.712	280	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Mean	annual mean	69.345	75.616	276	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P50	50 percentile	69.500	75.616	276	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P95	95 percentile	123.250	75.616	276	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P98	98 percentile	130.250	75.616	276	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Max	maximum	144.875	75.616	276	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Max26	26th highest value	115.375	75.616	276	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Days(c > 120)	days with c > 120 ug/m3	17.000	75.616	276	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	5622.000	75.616	276	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	40.000	76.963	6742	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	47.602	76.963	6742	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	112.000	76.963	6742	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	125.000	76.963	6742	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	Max	maximum	167.000	76.963	6742	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	11603.000	99.457	1098	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	P50	50 percentile	26.250	69.315	253	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	Mean	annual mean	39.710	69.315	253	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	P95	95 percentile	101.870	69.315	253	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	P98	98 percentile	112.917	69.315	253	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	day	Max	maximum	136.375	69.315	253	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	P50	50 percentile	44.000	69.041	252	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	Mean	annual mean	59.308	69.041	252	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	P95	95 percentile	133.125	69.041	252	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	P98	98 percentile	149.125	69.041	252	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	Max	maximum	158.000	69.041	252	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	Max26	26th highest value	125.000	69.041	252	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	Days(c > 120)	days with c > 120 ug/m3	33.000	69.041	252	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	5511.000	69.041	252	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	P50	50 percentile	21.000	69.098	6053	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	Mean	annual mean	39.732	69.098	6053	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	P95	95 percentile	121.000	69.098	6053	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	P98	98 percentile	139.000	69.098	6053	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	Max	maximum	184.000	69.098	6053	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2011	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	5478.000	74.457	822	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	P50	50 percentile	51.667	88.251	323	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	Mean	annual mean	54.677	88.251	323	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	P95	95 percentile	107.250	88.251	323	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	P98	98 percentile	113.292	88.251	323	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	day	Max	maximum	127.333	88.251	323	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	Mean	annual mean	79.997	87.432	320	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	P50	50 percentile	82.375	87.432	320	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	P95	95 percentile	141.625	87.432	320	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	P98	98 percentile	150.000	87.432	320	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	Max	maximum	161.750	87.432	320	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	Max26	26th highest value	137.375	87.432	320	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	Days(c > 120)	days with c > 120 ug/m3	75.000	87.432	320	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	9072.000	87.432	320	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	hour	P50	50 percentile	44.000	88.422	7767	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	hour	Mean	annual mean	54.638	88.422	7767	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	hour	P95	95 percentile	132.000	88.422	7767	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	hour	P98	98 percentile	146.000	88.422	7767	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	hour	Max	maximum	189.000	88.422	7767	Y
GR0018A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2012	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	36199.000	90.399	998	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	day	P50	50 percentile	56.125	95.890	350	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	day	Mean	annual mean	58.026	95.890	350	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	day	P95	95 percentile	91.958	95.890	350	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	day	P98	98 percentile	104.875	95.890	350	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	day	Max	maximum	118.250	95.890	350	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	hour	P50	50 percentile	54.000	96.724	8473	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	hour	Mean	annual mean	58.021	96.724	8473	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	hour	P95	95 percentile	107.000	96.724	8473	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	hour	P98	98 percentile	124.000	96.724	8473	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	hour	Max	maximum	232.000	96.724	8473	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	hour	Max19	19th highest value	172.000	96.724	8473	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2001	hour	Hours(c > 200)	hours with c > 200 ug/m3	9.000	96.724	8473	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	day	P50	50 percentile	57.417	99.178	362	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	day	Mean	annual mean	58.789	99.178	362	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	day	P95	95 percentile	86.708	99.178	362	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	day	P98	98 percentile	93.000	99.178	362	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	day	Max	maximum	108.417	99.178	362	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	hour	P50	50 percentile	57.000	99.258	8695	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	hour	Mean	annual mean	58.793	99.258	8695	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	hour	P95	95 percentile	101.000	99.258	8695	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	hour	P98	98 percentile	113.000	99.258	8695	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	hour	Max	maximum	180.000	99.258	8695	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	hour	Max19	19th highest value	153.000	99.258	8695	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2002	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	99.258	8695	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	day	P50	50 percentile	55.333	91.233	333	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	day	Mean	annual mean	55.937	91.233	333	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	day	P95	95 percentile	80.375	91.233	333	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	day	P98	98 percentile	84.958	91.233	333	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	day	Max	maximum	103.792	91.233	333	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	hour	P50	50 percentile	54.000	91.689	8032	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	hour	Mean	annual mean	56.014	91.689	8032	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	hour	P95	95 percentile	97.000	91.689	8032	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	hour	P98	98 percentile	108.000	91.689	8032	Y
GR0018A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2003	hour	Max	maximum	219.000	91.689	8032	Y
